,14296,17650,19597,16147,12673,12137,18820,10723,10823,12129,14837,14133,7597,9436,12393,12141,14300,9344,18830,7426,12395,18832,18828,10727,12683,19778,19788,7695,20259,20265,20255,20257,22082,22074,11372,22076,23858,25657,25862,26131,26423,27221,27734,28028,13485,30940,31846,31848,35747,36089
2019-02-07,,7.65,,,12.13,8.83,12.93,12.37,10.285,7.57,8.37,16.23,9.835,,7.9350000000000005,7.2,,,,0.2,7.6850000000000005,11.1,,9.57,10.43,12.17,7.285,,9.4,12.55,,,,,,,,,,,,,,,,,,,,
2019-02-08,,5.67,,,6.47,7.9799999999999995,10.23,,8.2,6.27,5.4,9.2,7.9,,6.9,6.87,,,,0.23,5.6,8.05,,6.43,6.550000000000001,9.1,5.2,,9.23,8.53,,,,,,,,,,,,,,,,,,,,
2019-02-09,,9.8,,,14.47,10.415,16.35,13.43,12.73,8.8,7.715,17.53,10.37,,10.33,8.63,,,,0.2,8.13,14.87,,12.184999999999999,11.73,17.37,9.7,,13.315000000000001,11.5,,,,,,,,,,,,,,,,,,,,
2019-02-10,,9.53,,,10.63,10.9,14.87,14.07,11.9,9.77,9.2,14.8,12.08,,10.33,9.835,,,,0.2,8.425,11.9,,10.97,10.07,13.73,8.67,,11.47,14.235,,,,,,,,,,,,,,,,,,,,
2019-02-11,,2.23,,,2.7,4.07,6.85,3.6399999999999997,4.33,2.9850000000000003,2.53,3.73,2.87,,2.785,2.41,,,,1.43,2.2199999999999998,3.3,,1.87,4.8,3.5,2.2,,3.07,3.35,,,,,,,,,,,,,,,,,,,,
2019-02-12,,1.67,,,3.2350000000000003,4.17,9.280000000000001,3.73,3.17,4.115,2.25,4.0600000000000005,2.63,,2.15,1.9,,,,4.25,1.685,3.4,,2.27,3.13,,1.17,,2.73,3.7,,,,,,,,,,,,,,,,,,,,
2019-02-13,,2.9,,,4.7,3.75,5.949999999999999,5.0,4.5,3.77,3.57,6.1,3.23,,3.76,2.93,,,,4.77,2.67,4.2,,3.6,4.3149999999999995,5.3,2.1,,4.1850000000000005,5.6,,,,,,,,,,,,,,,,,,,,
2019-02-14,,9.9,,,11.07,11.57,15.2,13.05,11.02,9.97,10.515,15.43,12.13,,9.53,8.23,,,,13.2,8.55,11.485,,12.4,10.5,14.83,7.3,,11.07,14.57,,,,,,,,,,,,,,,,,,,,
2019-02-15,,,,,8.75,9.065,11.03,,8.2,7.17,6.97,11.715,7.43,,7.3149999999999995,6.015000000000001,,,,12.465,6.42,9.87,,9.184999999999999,7.484999999999999,9.87,4.87,,8.17,10.0,,,,,,,,,,,,,,,,,,,,
2019-02-16,,,,,15.215,17.9,20.945,16.83,15.8,15.33,13.87,19.55,16.23,17.73,13.915,11.95,,,19.77,19.2,12.325,18.17,18.83,15.0,15.07,18.685000000000002,10.565,,14.13,16.87,,,,,,,,,,,,,,,,,,,,
2019-02-17,,7.07,,,8.085,9.2,13.585,10.8,7.43,7.9,8.73,13.13,8.13,10.43,6.87,6.03,6.13,8.3,11.97,11.27,5.609999999999999,8.37,6.77,7.515000000000001,10.37,11.03,5.3149999999999995,,7.085,12.93,,,,,,,,,,,,,,,,,,,,
2019-02-18,,24.015,30.33,28.37,28.35,20.27,35.93,29.58,23.735,22.0,20.8,34.97,26.67,20.5,22.285,18.0,,23.5,29.57,31.13,19.1,29.314999999999998,28.935000000000002,20.03,24.63,31.77,17.5,,24.77,25.7,,,,,,,,,,,,,,,,,,,,
2019-02-19,,23.6,21.7,23.17,20.1,22.299999999999997,27.65,23.35,20.73,17.53,19.115000000000002,26.064999999999998,22.58,16.450000000000003,17.87,16.485,,19.215,24.950000000000003,22.92,17.095,19.97,26.93,26.6,21.88,25.53,18.4,,19.23,20.4,,,,,,,,,,,,,,,,,,,,
2019-02-20,,3.6,3.27,5.2,5.37,,9.535,,5.63,5.63,5.33,6.8,4.3149999999999995,6.9,4.87,5.17,,4.5,,5.484999999999999,2.99,4.949999999999999,4.25,3.13,6.7,3.83,2.47,,6.57,6.2,,,,,,,,,,,,,,,,,,,,
2019-02-21,,2.83,3.0149999999999997,6.65,3.5,4.57,4.27,,3.37,3.3,3.9,6.595000000000001,4.885,7.23,3.22,4.37,2.1,4.03,5.335,4.77,1.97,4.4,3.315,3.07,6.75,2.43,2.0,,3.57,7.17,,,,,,,,,,,,,,,,,,,,
2019-02-22,,3.13,3.7,10.03,5.1,6.3,8.835,,4.67,5.8,4.07,10.72,9.780000000000001,7.37,3.72,5.53,5.23,6.3,6.73,7.6,,8.8,3.0,2.9,4.0,4.8,1.87,,4.5,11.7,,,,,,,,,,,,,,,,,,,,
2019-02-23,,7.88,,9.350000000000001,9.5,9.53,12.684999999999999,,8.415,7.77,7.8149999999999995,14.1,8.8,7.050000000000001,8.59,,,6.93,8.83,10.2,,10.085,7.17,10.97,8.385000000000002,10.8,4.73,,8.63,11.035,,,,,,,,,,,,,,,,,,,,
2019-02-24,,12.965,,17.5,17.285,16.185000000000002,20.15,,13.17,12.8,13.219999999999999,22.47,14.215,12.415,13.5,10.27,,,16.57,18.83,,16.235,12.57,12.37,13.565,17.935000000000002,9.035,,,17.9,82.95,,,,,,,,,,,,,,,,,,,
