2019-06-22,1.63,1.2,2.3,1.4,2.2,1.12,1.4,1.03,2.02,1.4
2019-06-23,1.93,1.83,2.9,1.94,2.92,1.8,1.97,1.4,2.83,1.73
2019-06-24,2.43,1.43,2.43,1.77,2.6,1.43,2.07,1.33,2.2,1.41
2019-06-25,2.83,1.67,3.03,1.75,3.21,1.4,2.1,1.35,2.55,1.6
2019-06-26,8.63,6.03,12.5,6.07,14.8,5.57,7.17,4.8,11.5,6.449999999999999
2019-06-27,1.53,1.5,2.37,2.27,2.4,1.33,2.13,1.73,2.71,1.97
2019-06-28,1.27,1.17,2.1,1.33,2.21,1.07,1.6,1.15,2.2,1.37
2019-06-29,2.73,2.33,3.97,2.63,4.22,2.5,3.13,2.25,3.67,2.87
2019-06-30,4.73,3.63,5.57,3.9,5.72,4.17,4.5,3.26,5.3,4.45
2019-07-01,4.83,4.03,6.35,4.08,6.28,4.015000000000001,4.385,4.13,5.7,5.58
2019-07-02,1.9,2.13,3.1,2.22,2.715,2.0149999999999997,2.07,1.55,3.25,2.33
2019-07-03,1.23,,1.77,1.1,2.0,1.0,1.1,1.1,2.0,1.23
2019-07-04,1.57,,1.8,1.17,1.9,0.85,1.03,1.185,1.85,1.17
2019-07-05,0.87,1.1,1.47,0.9,1.2,0.7,1.03,1.0,1.75,1.17
2019-07-06,1.0,,1.5,1.0,1.6,0.95,1.1,0.95,1.45,1.1
2019-07-07,1.7149999999999999,,2.07,1.62,2.2,1.7,1.8,1.5,2.85,2.0
2019-07-08,1.4,1.47,2.1,2.03,2.23,1.35,1.87,1.32,2.65,1.73
2019-07-09,4.4,4.6,6.615,4.73,5.97,4.484999999999999,4.8,3.53,8.43,5.03
2019-07-10,2.4,2.4,3.23,2.8600000000000003,3.2350000000000003,2.2,3.0,2.01,4.28,2.57
2019-07-11,3.57,3.23,4.6,3.52,5.0,3.315,3.73,2.99,5.6,3.95
2019-07-12,4.5,4.17,6.199999999999999,4.08,6.640000000000001,3.45,4.23,3.7,5.9,4.585
2019-07-13,3.77,3.23,4.57,3.67,5.54,3.27,3.73,3.285,4.2,4.37
2019-07-14,2.1,1.9,2.75,2.05,3.2,1.82,2.2,1.885,2.83,2.43
2019-07-15,3.05,2.97,4.77,3.12,5.23,3.0,3.4,2.9,4.25,3.7
2019-07-16,1.23,1.2149999999999999,2.27,1.53,2.34,1.1,1.43,1.3,2.1,1.57
2019-07-17,3.53,3.13,4.27,3.4,4.83,2.17,3.37,2.83,3.965,3.62
2019-07-18,3.4850000000000003,2.5,3.63,2.8,4.47,2.45,2.9,2.5,3.35,3.1
2019-07-19,3.07,2.63,4.115,2.7,4.97,2.5,2.77,2.5,3.42,2.87
2019-07-20,2.6,1.83,2.45,2.02,3.12,1.9,2.3,1.82,2.2,2.22
2019-07-21,5.015000000000001,3.87,5.87,3.6100000000000003,6.58,3.8,4.0,3.47,5.195,3.98
2019-07-22,4.7,3.93,6.17,4.1,7.25,4.4,5.07,4.525,5.53,5.75
2019-07-23,1.53,1.57,2.23,1.8,2.7,1.7,1.8,1.72,2.3,1.96
2019-07-24,1.87,1.6,2.215,1.8,2.8,1.67,1.9,1.7,2.22,1.82
2019-07-25,2.6,1.77,2.87,2.27,3.75,2.0,2.47,2.3,2.6,2.35
2019-07-26,4.67,3.17,4.07,3.58,5.675000000000001,2.9,3.8,3.27,4.25,3.67
2019-07-27,7.83,7.0,8.585,7.0,11.9,7.4,8.0,7.83,7.71,8.365
2019-07-28,7.9,6.53,8.83,6.87,12.78,7.45,8.03,7.734999999999999,7.42,8.35
2019-07-29,7.03,5.9,7.73,5.9350000000000005,8.615,6.27,6.33,5.17,7.41,6.45
2019-07-30,2.03,2.07,2.77,2.24,2.5,1.9,2.2,1.65,2.83,1.97
2019-07-31,2.1,2.17,3.07,2.3600000000000003,2.83,2.33,2.5,1.62,3.185,2.27
2019-08-01,4.9,4.7,6.13,4.7,6.58,4.8,5.03,4.17,6.1,5.83
2019-08-02,6.63,5.725,8.4,5.42,8.94,5.55,6.03,4.78,7.0,6.67
2019-08-03,2.93,2.8,3.585,2.87,3.95,2.53,3.0,2.3,3.55,3.23
2019-08-04,2.8,2.6,4.03,2.7,4.3,2.5,2.97,2.33,3.75,3.23
2019-08-05,5.085,4.37,6.53,4.37,6.885,4.07,4.67,3.5599999999999996,6.015000000000001,5.9
2019-08-06,6.83,5.33,7.7,5.385,8.95,,5.83,5.03,7.42,8.37
2019-08-07,6.585,5.83,9.23,5.12,9.55,,6.17,4.3149999999999995,8.5,7.03
